time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,weather_code,latitude,longitude
2025-05-28 17:00:00,22.4,50.0,0.0,16.6,2.0,48.8566,2.3522
2025-05-28 16:00:00,22.0,58.0,0.0,30.3,3.0,43.2965,5.3698
2025-05-28 16:00:00,22.1,52.0,0.0,18.8,3.0,48.8566,2.3522
2025-05-28 16:00:00,24.0,50.0,0.0,13.0,2.0,44.8378,-0.5792
2025-05-28 16:00:00,23.7,45.0,0.0,7.8,3.0,45.764,4.8357
2025-05-28 15:00:00,21.9,59.0,0.0,27.2,3.0,43.2965,5.3698
2025-05-28 15:00:00,23.8,51.0,0.0,11.9,2.0,44.8378,-0.5792
2025-05-28 15:00:00,24.0,44.0,0.0,12.0,3.0,45.764,4.8357
2025-05-28 15:00:00,21.3,56.0,0.0,17.4,3.0,48.8566,2.3522
2025-05-28 14:00:00,20.5,65.0,0.0,15.8,3.0,48.8566,2.3522
2025-05-28 14:00:00,26.4,40.0,0.0,18.1,3.0,43.2965,5.3698
2025-05-28 14:00:00,23.3,51.0,0.0,11.1,2.0,44.8378,-0.5792
2025-05-28 14:00:00,24.6,41.0,0.0,8.0,3.0,45.764,4.8357
2025-05-28 13:00:00,18.6,70.0,0.0,16.1,3.0,48.8566,2.3522
2025-05-28 13:00:00,23.4,45.0,0.0,4.6,3.0,45.764,4.8357
2025-05-28 13:00:00,25.3,44.0,0.0,16.0,3.0,43.2965,5.3698
2025-05-28 13:00:00,22.0,57.0,0.0,10.5,2.0,44.8378,-0.5792
2025-05-28 12:00:00,18.0,73.0,0.0,15.9,3.0,48.8566,2.3522
2025-05-28 12:00:00,21.1,61.0,0.0,10.2,2.0,44.8378,-0.5792
2025-05-28 12:00:00,23.9,44.0,0.0,12.1,3.0,43.2965,5.3698
2025-05-28 12:00:00,22.5,45.0,0.0,0.4,3.0,45.764,4.8357
2025-05-28 11:00:00,21.7,53.0,0.0,11.9,3.0,43.2965,5.3698
2025-05-28 11:00:00,19.9,67.0,0.0,9.6,2.0,44.8378,-0.5792
2025-05-28 11:00:00,17.3,76.0,0.0,16.1,3.0,48.8566,2.3522
2025-05-28 11:00:00,20.9,47.0,0.0,2.3,2.0,45.764,4.8357
2025-05-28 10:00:00,18.1,75.0,0.0,7.3,1.0,44.8378,-0.5792
2025-05-28 10:00:00,21.6,51.0,0.0,9.0,3.0,43.2965,5.3698
2025-05-28 10:00:00,16.9,75.0,0.0,18.5,3.0,48.8566,2.3522
2025-05-28 10:00:00,18.1,60.0,0.0,1.6,3.0,45.764,4.8357
2025-05-28 09:00:00,20.1,55.0,0.0,6.4,3.0,43.2965,5.3698
2025-05-28 09:00:00,15.9,68.0,0.0,1.3,3.0,45.764,4.8357
2025-05-28 09:00:00,15.5,81.0,0.0,12.9,80.0,48.8566,2.3522
2025-05-28 09:00:00,15.8,81.0,0.0,3.2,0.0,44.8378,-0.5792
2025-05-28 08:00:00,14.2,77.0,0.0,2.2,0.0,45.764,4.8357
2025-05-28 08:00:00,15.0,83.0,0.8,11.4,61.0,48.8566,2.3522
2025-05-28 08:00:00,13.4,89.0,0.0,2.4,0.0,44.8378,-0.5792
2025-05-28 08:00:00,19.1,58.0,0.0,7.0,3.0,43.2965,5.3698
2025-05-28 07:00:00,14.8,83.0,1.8,12.6,95.0,48.8566,2.3522
2025-05-28 07:00:00,18.6,58.0,0.0,2.9,3.0,43.2965,5.3698
2025-05-28 07:00:00,13.9,80.0,0.0,0.5,1.0,45.764,4.8357
2025-05-28 07:00:00,12.9,91.0,0.0,1.6,1.0,44.8378,-0.5792
2025-05-28 06:00:00,12.9,91.0,0.0,2.4,0.0,44.8378,-0.5792
2025-05-28 06:00:00,15.1,81.0,0.3,11.3,61.0,48.8566,2.3522
2025-05-28 06:00:00,13.6,82.0,0.0,1.6,2.0,45.764,4.8357
2025-05-28 06:00:00,18.1,55.0,0.0,9.2,3.0,43.2965,5.3698
2025-05-28 05:00:00,18.4,58.0,0.0,8.0,3.0,43.2965,5.3698
2025-05-28 05:00:00,13.3,91.0,0.0,2.2,0.0,44.8378,-0.5792
2025-05-28 05:00:00,15.2,79.0,1.0,11.5,61.0,48.8566,2.3522
2025-05-28 05:00:00,14.0,81.0,0.0,2.4,3.0,45.764,4.8357
2025-05-28 04:00:00,19.0,52.0,0.0,7.4,3.0,43.2965,5.3698
